Data;Regiao;Sistema;Classe;TipoConsumidor;Consumo
01/11/2025;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;66.104,5
01/11/2025;Nordeste;NORTE INTERLIGADO;Comercial;Livre;55.586,3
01/11/2025;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;9.299,2
01/11/2025;Nordeste;NORTE INTERLIGADO;Industrial;Livre;646.903,8
01/11/2025;Nordeste;NORTE INTERLIGADO;Outros;Cativo;122.102,6
01/11/2025;Nordeste;NORTE INTERLIGADO;Outros;Livre;2.168,8
01/11/2025;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;491.067,3
01/11/2025;Nordeste;NORTE INTERLIGADO;Residencial;Livre;100,8
01/11/2025;Nordeste;NORTE INTERLIGADO;Rural;Cativo;30.437,5
01/11/2025;Nordeste;NORTE INTERLIGADO;Rural;Livre;4.204,3
01/11/2025;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.150,4
01/11/2025;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;25,4
01/11/2025;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;437,6
01/11/2025;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.057,0
01/11/2025;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;5,6
01/11/2025;Norte;NORTE INTERLIGADO;Comercial;Cativo;294.244,5
01/11/2025;Norte;NORTE INTERLIGADO;Comercial;Livre;173.069,9
01/11/2025;Norte;NORTE INTERLIGADO;Industrial;Cativo;41.007,3
01/11/2025;Norte;NORTE INTERLIGADO;Industrial;Livre;1.548.401,4
01/11/2025;Norte;NORTE INTERLIGADO;Outros;Cativo;245.116,4
01/11/2025;Norte;NORTE INTERLIGADO;Outros;Livre;33.712,3
01/11/2025;Norte;NORTE INTERLIGADO;Residencial;Cativo;1.008.012,5
01/11/2025;Norte;NORTE INTERLIGADO;Residencial;Livre;5,7
01/11/2025;Norte;NORTE INTERLIGADO;Rural;Cativo;59.795,2
01/11/2025;Norte;NORTE INTERLIGADO;Rural;Livre;4.887,0
01/11/2025;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;18.611,6
01/11/2025;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;2.976,8
01/11/2025;Norte;SISTEMAS ISOLADOS;Industrial;Livre;4.939,0
01/11/2025;Norte;SISTEMAS ISOLADOS;Outros;Cativo;28.173,4
01/11/2025;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;74.718,7
01/11/2025;Norte;SISTEMAS ISOLADOS;Rural;Cativo;4.123,0
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;64.526,4
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;28.534,1
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;12.759,9
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;40.299,1
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;57.788,2
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Livre;2.203,6
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;227.457,5
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;36.628,1
01/11/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Livre;1.350,6
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.264.637,4
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.280.025,6
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;377.044,1
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;8.085.381,4
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.249.499,3
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;638.639,7
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.528.625,9
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;2.586,7
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;601.742,3
01/11/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;195.329,5
01/11/2025;Sul;SUL;Comercial;Cativo;925.406,9
01/11/2025;Sul;SUL;Comercial;Livre;638.872,5
01/11/2025;Sul;SUL;Industrial;Cativo;311.309,7
01/11/2025;Sul;SUL;Industrial;Livre;2.910.887,1
01/11/2025;Sul;SUL;Outros;Cativo;422.397,5
01/11/2025;Sul;SUL;Outros;Livre;129.726,1
01/11/2025;Sul;SUL;Residencial;Cativo;2.349.004,5
01/11/2025;Sul;SUL;Residencial;Livre;343,1
01/11/2025;Sul;SUL;Rural;Cativo;522.793,2
01/11/2025;Sul;SUL;Rural;Livre;296.471,3
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;442.206,4
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;270.986,8
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;68.302,4
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;947.960,3
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;343.484,9
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;66.587,2
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.604.358,3
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;184,4
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;369.972,6
01/10/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;61.814,8
01/10/2025;Nordeste;NORDESTE;Comercial;Cativo;593.196,6
01/10/2025;Nordeste;NORDESTE;Comercial;Livre;569.893,1
01/10/2025;Nordeste;NORDESTE;Industrial;Cativo;89.903,6
01/10/2025;Nordeste;NORDESTE;Industrial;Livre;1.704.629,9
01/10/2025;Nordeste;NORDESTE;Outros;Cativo;709.273,0
01/10/2025;Nordeste;NORDESTE;Outros;Livre;253.744,2
01/10/2025;Nordeste;NORDESTE;Residencial;Cativo;2.550.877,2
01/10/2025;Nordeste;NORDESTE;Residencial;Livre;79,2
01/10/2025;Nordeste;NORDESTE;Rural;Cativo;503.273,5
01/10/2025;Nordeste;NORDESTE;Rural;Livre;32.559,3
01/10/2025;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;67.651,1
01/10/2025;Nordeste;NORTE INTERLIGADO;Comercial;Livre;57.495,2
01/10/2025;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;9.608,0
01/10/2025;Nordeste;NORTE INTERLIGADO;Industrial;Livre;659.927,4
01/10/2025;Nordeste;NORTE INTERLIGADO;Outros;Cativo;125.729,7
01/10/2025;Nordeste;NORTE INTERLIGADO;Outros;Livre;2.233,0
01/10/2025;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;491.716,9
01/10/2025;Nordeste;NORTE INTERLIGADO;Residencial;Livre;100,7
01/10/2025;Nordeste;NORTE INTERLIGADO;Rural;Cativo;34.022,9
01/10/2025;Nordeste;NORTE INTERLIGADO;Rural;Livre;3.370,4
01/10/2025;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.147,5
01/10/2025;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;23,2
01/10/2025;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;391,0
01/10/2025;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.075,0
01/10/2025;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;4,9
01/10/2025;Norte;NORTE INTERLIGADO;Comercial;Cativo;299.671,6
01/10/2025;Norte;NORTE INTERLIGADO;Comercial;Livre;178.092,3
01/10/2025;Norte;NORTE INTERLIGADO;Industrial;Cativo;43.046,0
01/10/2025;Norte;NORTE INTERLIGADO;Industrial;Livre;1.568.857,9
01/10/2025;Norte;NORTE INTERLIGADO;Outros;Cativo;257.867,7
01/10/2025;Norte;NORTE INTERLIGADO;Outros;Livre;34.271,4
01/10/2025;Norte;NORTE INTERLIGADO;Residencial;Cativo;995.640,9
01/10/2025;Norte;NORTE INTERLIGADO;Residencial;Livre;4,2
01/10/2025;Norte;NORTE INTERLIGADO;Rural;Cativo;60.410,2
01/10/2025;Norte;NORTE INTERLIGADO;Rural;Livre;5.727,9
01/10/2025;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;18.187,4
01/10/2025;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;2.865,0
01/10/2025;Norte;SISTEMAS ISOLADOS;Industrial;Livre;5.053,0
01/10/2025;Norte;SISTEMAS ISOLADOS;Outros;Cativo;27.796,5
01/10/2025;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;72.513,2
01/10/2025;Norte;SISTEMAS ISOLADOS;Rural;Cativo;4.109,4
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;64.979,0
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;29.447,8
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;12.692,9
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;42.375,5
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;59.450,8
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Livre;2.375,2
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;229.679,7
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;38.214,2
01/10/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Livre;1.364,8
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.315.105,7
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.190.208,2
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;394.105,7
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;8.132.003,4
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.283.433,0
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;621.185,7
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.673.816,9
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;2.116,2
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;699.415,4
01/10/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;170.213,7
01/10/2025;Sul;SUL;Comercial;Cativo;905.363,7
01/10/2025;Sul;SUL;Comercial;Livre;623.775,1
01/10/2025;Sul;SUL;Industrial;Cativo;311.909,9
01/10/2025;Sul;SUL;Industrial;Livre;3.039.385,2
01/10/2025;Sul;SUL;Outros;Cativo;431.644,3
01/10/2025;Sul;SUL;Outros;Livre;133.216,0
01/10/2025;Sul;SUL;Residencial;Cativo;2.372.990,7
01/10/2025;Sul;SUL;Residencial;Livre;384,1
01/10/2025;Sul;SUL;Rural;Cativo;519.985,2
01/10/2025;Sul;SUL;Rural;Livre;291.272,5
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;405.092,6
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;259.188,9
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;62.992,5
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;919.536,3
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;320.947,4
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;67.071,4
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.434.916,7
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;193,9
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;368.201,1
01/09/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;60.417,2
01/09/2025;Nordeste;NORDESTE;Comercial;Cativo;585.789,2
01/09/2025;Nordeste;NORDESTE;Comercial;Livre;545.761,2
01/09/2025;Nordeste;NORDESTE;Industrial;Cativo;90.277,6
01/09/2025;Nordeste;NORDESTE;Industrial;Livre;1.757.877,7
01/09/2025;Nordeste;NORDESTE;Outros;Cativo;705.525,0
01/09/2025;Nordeste;NORDESTE;Outros;Livre;241.367,4
01/09/2025;Nordeste;NORDESTE;Residencial;Cativo;2.484.361,7
01/09/2025;Nordeste;NORDESTE;Residencial;Livre;75,0
01/09/2025;Nordeste;NORDESTE;Rural;Cativo;489.052,4
01/09/2025;Nordeste;NORDESTE;Rural;Livre;29.062,7
01/09/2025;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;65.868,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Comercial;Livre;55.284,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;9.737,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Industrial;Livre;635.741,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Outros;Cativo;121.490,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Outros;Livre;2.146,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;475.327,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Residencial;Livre;100,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Rural;Cativo;32.974,0
01/09/2025;Nordeste;NORTE INTERLIGADO;Rural;Livre;3.279,0
01/09/2025;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.126,3
01/09/2025;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;23,7
01/09/2025;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;493,9
01/09/2025;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;974,0
01/09/2025;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;4,5
01/09/2025;Norte;NORTE INTERLIGADO;Comercial;Cativo;264.011,3
01/09/2025;Norte;NORTE INTERLIGADO;Comercial;Livre;172.574,5
01/09/2025;Norte;NORTE INTERLIGADO;Industrial;Cativo;39.259,7
01/09/2025;Norte;NORTE INTERLIGADO;Industrial;Livre;1.495.824,7
01/09/2025;Norte;NORTE INTERLIGADO;Outros;Cativo;233.357,1
01/09/2025;Norte;NORTE INTERLIGADO;Outros;Livre;32.914,7
01/09/2025;Norte;NORTE INTERLIGADO;Residencial;Cativo;901.550,0
01/09/2025;Norte;NORTE INTERLIGADO;Residencial;Livre;4,1
01/09/2025;Norte;NORTE INTERLIGADO;Rural;Cativo;55.793,0
01/09/2025;Norte;NORTE INTERLIGADO;Rural;Livre;6.051,5
01/09/2025;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;46.291,6
01/09/2025;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;6.173,4
01/09/2025;Norte;SISTEMAS ISOLADOS;Industrial;Livre;5.068,0
01/09/2025;Norte;SISTEMAS ISOLADOS;Outros;Cativo;45.731,4
01/09/2025;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;143.331,6
01/09/2025;Norte;SISTEMAS ISOLADOS;Rural;Cativo;6.181,0
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;65.657,5
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;28.604,2
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;12.706,4
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;40.889,9
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;57.639,8
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Livre;2.411,8
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;232.270,6
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;40.757,4
01/09/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Livre;1.314,9
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.191.537,7
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.084.917,6
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;378.006,3
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;8.008.530,3
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.243.964,6
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;617.231,8
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.345.173,9
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;1.908,7
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;700.267,2
01/09/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;183.559,2
01/09/2025;Sul;SUL;Comercial;Cativo;882.993,1
01/09/2025;Sul;SUL;Comercial;Livre;578.059,9
01/09/2025;Sul;SUL;Industrial;Cativo;327.933,6
01/09/2025;Sul;SUL;Industrial;Livre;2.881.424,6
01/09/2025;Sul;SUL;Outros;Cativo;422.308,2
01/09/2025;Sul;SUL;Outros;Livre;126.641,7
01/09/2025;Sul;SUL;Residencial;Cativo;2.363.037,2
01/09/2025;Sul;SUL;Residencial;Livre;988,6
01/09/2025;Sul;SUL;Rural;Cativo;486.237,3
01/09/2025;Sul;SUL;Rural;Livre;281.512,5
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;382.779,6
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;254.924,9
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;66.399,6
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;958.126,8
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;297.548,7
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;62.215,8
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.268.510,0
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;164,5
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;373.316,7
01/08/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;57.044,7
01/08/2025;Nordeste;NORDESTE;Comercial;Cativo;588.012,2
01/08/2025;Nordeste;NORDESTE;Comercial;Livre;536.329,7
01/08/2025;Nordeste;NORDESTE;Industrial;Cativo;96.062,4
01/08/2025;Nordeste;NORDESTE;Industrial;Livre;1.790.376,0
01/08/2025;Nordeste;NORDESTE;Outros;Cativo;688.405,7
01/08/2025;Nordeste;NORDESTE;Outros;Livre;232.243,4
01/08/2025;Nordeste;NORDESTE;Residencial;Cativo;2.488.212,0
01/08/2025;Nordeste;NORDESTE;Residencial;Livre;79,8
01/08/2025;Nordeste;NORDESTE;Rural;Cativo;452.184,5
01/08/2025;Nordeste;NORDESTE;Rural;Livre;22.923,9
01/08/2025;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;62.828,7
01/08/2025;Nordeste;NORTE INTERLIGADO;Comercial;Livre;54.767,5
01/08/2025;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;9.478,3
01/08/2025;Nordeste;NORTE INTERLIGADO;Industrial;Livre;654.029,3
01/08/2025;Nordeste;NORTE INTERLIGADO;Outros;Cativo;114.803,2
01/08/2025;Nordeste;NORTE INTERLIGADO;Outros;Livre;2.162,1
01/08/2025;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;448.359,7
01/08/2025;Nordeste;NORTE INTERLIGADO;Residencial;Livre;107,5
01/08/2025;Nordeste;NORTE INTERLIGADO;Rural;Cativo;30.801,4
01/08/2025;Nordeste;NORTE INTERLIGADO;Rural;Livre;2.755,7
01/08/2025;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.257,1
01/08/2025;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;26,3
01/08/2025;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;576,7
01/08/2025;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.051,2
01/08/2025;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;4,1
01/08/2025;Norte;NORTE INTERLIGADO;Comercial;Cativo;258.160,2
01/08/2025;Norte;NORTE INTERLIGADO;Comercial;Livre;171.490,6
01/08/2025;Norte;NORTE INTERLIGADO;Industrial;Cativo;37.845,8
01/08/2025;Norte;NORTE INTERLIGADO;Industrial;Livre;1.556.930,8
01/08/2025;Norte;NORTE INTERLIGADO;Outros;Cativo;221.842,7
01/08/2025;Norte;NORTE INTERLIGADO;Outros;Livre;34.017,0
01/08/2025;Norte;NORTE INTERLIGADO;Residencial;Cativo;859.285,4
01/08/2025;Norte;NORTE INTERLIGADO;Residencial;Livre;4,0
01/08/2025;Norte;NORTE INTERLIGADO;Rural;Cativo;58.020,3
01/08/2025;Norte;NORTE INTERLIGADO;Rural;Livre;6.145,6
01/08/2025;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;43.383,6
01/08/2025;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;6.240,4
01/08/2025;Norte;SISTEMAS ISOLADOS;Industrial;Livre;4.862,0
01/08/2025;Norte;SISTEMAS ISOLADOS;Outros;Cativo;43.558,8
01/08/2025;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;128.021,6
01/08/2025;Norte;SISTEMAS ISOLADOS;Rural;Cativo;5.702,0
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;61.315,7
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;28.053,8
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;13.226,9
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;40.676,7
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;53.023,3
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Outros;Livre;2.476,7
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;216.086,1
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;39.436,4
01/08/2025;Norte;SUDESTE / CENTRO - OESTE;Rural;Livre;1.295,3
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.106.888,7
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;2.009.770,7
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;386.491,5
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;8.170.642,2
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.222.589,3
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;613.054,7
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.201.286,9
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;1.887,3
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;707.158,7
01/08/2025;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;165.151,6
01/08/2025;Sul;SUL;Comercial;Cativo;832.862,4
01/08/2025;Sul;SUL;Comercial;Livre;574.635,1
01/08/2025;Sul;SUL;Industrial;Cativo;334.169,3
01/08/2025;Sul;SUL;Industrial;Livre;2.942.487,7
01/08/2025;Sul;SUL;Outros;Cativo;426.471,9
01/08/2025;Sul;SUL;Outros;Livre;128.828,2
01/08/2025;Sul;SUL;Residencial;Cativo;2.370.323,4
01/08/2025;Sul;SUL;Residencial;Livre;84,5
01/08/2025;Sul;SUL;Rural;Cativo;460.117,4
01/08/2025;Sul;SUL;Rural;Livre;292.241,5
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;368.274,9
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;249.851,6
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;62.790,3
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;904.023,4
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;298.570,8
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;58.061,6
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.221.793,9
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;167,6
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;355.977,5
01/07/2025;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;36.905,3
01/07/2025;Nordeste;NORDESTE;Comercial;Cativo;585.548,0
01/07/2025;Nordeste;NORDESTE;Comercial;Livre;521.056,4
01/07/2025;Nordeste;NORDESTE;Industrial;Cativo;92.362,4
01/07/2025;Nordeste;NORDESTE;Industrial;Livre;1.740.671,5
01/07/2025;Nordeste;NORDESTE;Outros;Cativo;679.600,1
01/07/2025;Nordeste;NORDESTE;Outros;Livre;234.906,1
01/07/2025;Nordeste;NORDESTE;Residencial;Cativo;2.469.699,7
01/07/2025;Nordeste;NORDESTE;Residencial;Livre;78,4
01/07/2025;Nordeste;NORDESTE;Rural;Cativo;430.942,2
01/07/2025;Nordeste;NORDESTE;Rural;Livre;21.229,3
01/07/2025;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;62.798,8
01/07/2025;Nordeste;NORTE INTERLIGADO;Comercial;Livre;52.684,6
01/07/2025;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;9.531,2
01/07/2025;Nordeste;NORTE INTERLIGADO;Industrial;Livre;652.944,5
01/07/2025;Nordeste;NORTE INTERLIGADO;Outros;Cativo;112.807,8
01/07/2025;Nordeste;NORTE INTERLIGADO;Outros;Livre;2.131,2
01/07/2025;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;452.141,3
01/07/2025;Nordeste;NORTE INTERLIGADO;Residencial;Livre;116,0
01/07/2025;Nordeste;NORTE INTERLIGADO;Rural;Cativo;31.433,5
01/07/2025;Nordeste;NORTE INTERLIGADO;Rural;Livre;2.408,7
01/07/2025;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;1.079,4
01/07/2025;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;24,0
01/07/2025;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;453,4
01/07/2025;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.003,5
01/07/2025;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;4,7
01/07/2025;Norte;NORTE INTERLIGADO;Comercial;Cativo;255.830,2
01/07/2025;Norte;NORTE INTERLIGADO;Comercial;Livre;168.015,1
01/07/2025;Norte;NORTE INTERLIGADO;Industrial;Cativo;40.513,7
01/07/2025;Norte;NORTE INTERLIGADO;Industrial;Livre;1.474.955,7
01/07/2025;Norte;NORTE INTERLIGADO;Outros;Cativo;212.197,6
01/07/2025;Norte;NORTE INTERLIGADO;Outros;Livre;32.201,4
